Date,gamma
93344,101.9685
93345,103.2008
93346,105.8294
93347,106.7799
93348,106.1299
93349,106.0243
93350,105.7767
93351,105.4613
93352,106.9329
93353,104.8597
93354,104.6902
93355,104.001
93356,104.3253
93357,104.0366
93358,103.5694
93359,104.465
93360,101.7925
93361,102.1151
93362,102.147
93363,101.2581
93364,102.3709
93365,104.2351
93366,103.8094
93367,104.1171
93368,101.1217
93369,101.6882
93370,102.672
93371,102.1483
93372,100.6926
93373,100.7624
93374,99.5644
93375,99.5827
93376,98.93719
93377,98.01881
93378,98.9949
93379,99.6329
93380,99.5867
93381,99.1795
93382,97.5138
93383,98.8921
93384,97.6029
93385,97.8197
93386,99.2823
93387,101.1917
93388,100.8822
93389,100.4054
93390,98.0475
93391,99.983
93392,101.5615
93393,101.4884
93394,103.1851
93395,103.5167
93396,102.0955
93397,100.0239
93398,101.6986
93399,104.3014
93400,104.4036
93401,104.8647
93402,104.769
93403,103.2509
93404,103.8815
93405,102.1616
93406,100.8872
93407,103.7079
93408,104.6739
93409,105.015
93410,103.2343
93411,104.8559
93412,105.5158
93413,107.7551
93414,107.3334
93415,106.4296
93416,104.2981
93417,105.1496
93418,105.337
93419,103.5916
93420,105.0108
93421,104.1284
93422,104.0318
93423,105.3665
93424,104.4976
93425,104.3588
93426,103.9215
93427,103.5396
93428,101.6931
93429,101.9223
93430,102.4859
93431,101.3477
93432,102.2845
93433,101.4985
93434,104.0041
93435,102.3234
93436,101.8155
93437,100.8872
93438,101.0431
93439,101.0864
93440,102.8026
93441,104.5282
93442,105.9512
93443,104.5665
93444,102.8319
93445,102.3867
93446,102.136
93447,100.5901
93448,99.7052
93449,99.3195
93450,101.8124
93451,103.0161
93452,102.707
93453,102.5255
93454,102.0803
93455,102.0159
93456,101.7751
93457,100.2195
93458,101.9538
93459,103.3052
93460,102.7227
93461,103.0151
93462,103.5632
93463,103.6469
93464,103.7612
93465,103.1391
93466,101.6385
93467,103.2015
93468,102.2684
93469,103.4964
93470,102.0042
93471,101.6138
93472,103.2113
93473,102.2221
93474,102.2625
93475,102.4407
93476,101.1172
93477,99.6037
93478,97.92661
93479,97.32861
93480,95.7626
93481,96.7979
93482,97.4107
93483,98.9549
93484,100.1221
93485,101.1464
93486,101.2081
93487,103.0417
93488,103.4165
93489,102.2563
93490,100.5354
93491,100.6492
93492,100.444
93493,99.4659
93494,101.3524
93495,102.2176
93496,105.371
93497,105.1009
93498,103.7136
93499,105.303
93500,105.7556
93501,105.5277
93502,105.49
93503,105.8788
93504,104.9969
93505,104.6207
93506,103.4058
93507,103.6623
93508,103.0457
93509,102.9702
93510,102.7534
93511,103.8864
93512,101.9519
93513,101.8955
93514,103.1332
93515,102.9815
93516,104.1739
93517,102.5032
93518,102.9043
93519,102.9541
93520,103.1263
93521,101.5173
93522,100.4759
93523,100.9404
93524,100.5389
93525,101.8375
93526,102.1965
93527,101.9122
93528,104.4988
93529,103.7583
93530,103.1904
93531,103.9673
93532,103.732
93533,104.0645
93534,105.5701
93535,104.9171
93536,106.7088
93537,105.6982
93538,106.0314
93539,104.327
93540,104.3524
93541,103.0993
93542,102.6738
93543,102.1142
93544,100.9179
93545,101.4006
93546,102.6433
93547,100.8232
93548,101.9484
93549,101.9489
93550,103.2821
93551,103.2359
93552,104.177
93553,104.0823
93554,103.0391
93555,103.461
93556,104.6197
93557,104.7406
93558,103.3924
93559,103.0681
93560,102.344
93561,104.0473
93562,103.3335
93563,101.5757
93564,100.4884
93565,101.1569
93566,101.8274
93567,103.1054
93568,102.5406
93569,102.2203
93570,100.1158
93571,100.3023
93572,103.638
93573,103.0074
93574,103.4898
93575,103.6113
93576,104.5175
93577,106.077
93578,105.6665
93579,105.3059
93580,106.7601
93581,107.8553
93582,108.3067
93583,106.176
93584,106.9162
93585,108.394
93586,105.1378
93587,105.6116
93588,103.2753
93589,103.2742
93590,102.8237
93591,102.1056
93592,100.644
93593,101.0021
93594,101.8651
93595,102.6839
93596,102.0749
93597,103.1146
93598,103.4087
93599,106.0059
93600,104.1211
93601,104.1485
93602,105.9639
93603,104.7365
93604,105.7368
93605,105.417
93606,105.3139
93607,105.8772
93608,103.5747
93609,101.4641
93610,101.2877
93611,99.3549
93612,101.0806
93613,100.8366
93614,100.6634
93615,100.6419
93616,100.5189
93617,98.77859
93618,98.8267
93619,96.4221
93620,97.3557
93621,99.5089
93622,100.1534
93623,102.2844
93624,103.636
93625,102.9806
93626,106.8406
93627,106.3497
93628,106.372
93629,105.8206
93630,107.0031
93631,104.6342
93632,104.5784
93633,107.103
93634,106.5995
93635,106.9156
93636,107.8007
93637,108.884
93638,108.172
93639,105.9427
93640,106.2099
93641,106.3343
93642,104.7722
93643,103.6338
93644,104.464
93645,105.2517
93646,107.2755
93647,106.2887
93648,108.0694
93649,106.9308
93650,106.1172
93651,106.5053
93652,105.4816
93653,105.7328
93654,106.0335
93655,106.0655
93656,103.6427
93657,101.0466
93658,102.3437
93659,102.7773
93660,103.2015
93661,102.8884
93662,101.6647
93663,100.9296
93664,102.9604
93665,103.3285
93666,104.6592
93667,104.1266
93668,103.0187
93669,101.8416
93670,103.404
93671,105.3474
93672,105.9789
93673,105.1785
93674,102.6952
93675,101.1414
93676,100.1449
93677,99.3096
93678,100.5622
93679,98.7998
93680,99.2123
93681,99.8226
93682,100.8395
93683,100.1767
93684,100.4215
93685,101.3514
93686,102.2167
93687,100.3268
93688,99.70399
93689,98.4045
93690,98.8979
93691,100.4514
93692,99.1539
93693,98.7778
93694,100.0063
93695,99.101
93696,98.9135
93697,100.9696
93698,101.4335
93699,101.3681
93700,101.352
93701,101.1802
93702,101.6569
93703,101.3037
93704,101.5113
93705,102.0258
93706,102.8253
93707,101.4456
93708,102.0868
93709,102.144
93710,101.3265
93711,102.4665
93712,101.3789
93713,102.316
93714,102.5627
93715,101.342
93716,102.5742
93717,102.9011
93718,103.2927
93719,104.749
93720,106.3125
93721,106.1757
93722,105.6026
93723,106.7762
93724,106.6628
93725,105.6917
93726,102.5727
93727,101.1675
93728,100.7685
93729,100.3175
93730,102.4981
93731,101.0442
93732,101.008
93733,99.9716
93734,100.5604
93735,99.2432
93736,100.0515
93737,99.5493
93738,102.6553
93739,100.7098
93740,100.6517
93741,100.3899
93742,100.9203
93743,100.3749
93744,100.3374
93745,99.8446
93746,104.0432
93747,102.3292
93748,103.4899
93749,107.9621
93750,107.0921
93751,106.8296
93752,106.7692
93753,104.4366
93754,104.054
93755,103.9004
93756,102.7225
93757,103.8506
93758,102.4571
93759,103.5474
93760,103.8194
93761,104.1484
93762,104.4952
93763,105.8352
93764,103.3496
93765,100.9649
93766,99.4278
93767,99.50301
93768,100.0
93769,98.0212
93770,98.6021
93771,99.37621
93772,99.5995
93773,100.873
93774,101.7735
93775,102.3087
93776,105.3353
93777,106.0661
93778,103.4781
93779,103.1864
93780,103.5055
93781,103.911
93782,102.1547
93783,102.5196
93784,102.2011
93785,104.448
93786,104.8341
93787,105.8636
93788,104.9834
93789,106.3329
93790,105.801
93791,105.1479
93792,105.0781
93793,104.7705
93794,103.28
93795,100.816
93796,101.7068
93797,102.2928
93798,102.0662
93799,101.0256
93800,100.4528
93801,99.664
93802,100.5448
93803,102.5471
93804,102.1733
93805,102.1042
93806,102.2364
93807,101.1805
93808,101.3104
93809,101.1994
93810,100.4686
93811,100.7864
93812,100.8488
93813,102.2041
93814,103.0169
93815,104.5243
93816,106.5134
93817,104.4712
93818,103.7004
93819,102.1033
93820,101.8801
93821,101.4152
93822,100.543
93823,100.0448
93824,98.8954
93825,99.6152
93826,100.7486
93827,100.4914
93828,100.0435
93829,101.3949
93830,101.6335
93831,101.7551
93832,100.1266
93833,99.3303
93834,99.7188
93835,99.554
93836,99.8649
93837,99.8548
93838,101.123
93839,101.0412
93840,101.0986
93841,100.1546
93842,100.2371
93843,98.3644
93844,97.0107
93845,98.2396
93846,99.0136
93847,99.0315
93848,99.3821
93849,100.4015
93850,99.471
93851,100.7809
93852,100.5068
93853,101.7783
93854,100.6982
93855,100.9192
93856,101.9532
93857,100.7703
93858,103.2814
93859,100.9518
93860,99.8531
93861,101.0828
93862,102.3193
93863,100.5862
93864,100.2188
93865,99.6409
93866,101.8773
93867,101.2457
93868,101.5218
93869,100.7468
93870,99.3572
93871,100.3837
93872,100.186
93873,100.2944
93874,99.04819
93875,98.3357
93876,96.0493
93877,97.46661
93878,98.5287
93879,98.6287
93880,97.1202
93881,98.4749
93882,99.55161
93883,101.4984
93884,102.0313
93885,102.4574
93886,103.7537
93887,101.4994
93888,100.9268
93889,100.9013
93890,100.8486
93891,100.8645
93892,103.3718
93893,101.9747
93894,101.7826
93895,101.1102
93896,105.2281
93897,104.9407
93898,104.2298
93899,103.1761
93900,101.5107
93901,101.4564
93902,101.2507
93903,103.7541
93904,104.7223
93905,103.8548
93906,104.4195
93907,102.3881
93908,100.9173
93909,100.475
93910,99.4933
93911,99.8006
93912,101.0898
93913,101.7384
93914,101.4964
93915,100.8794
93916,101.7508
93917,102.7586
93918,101.2986
93919,100.6219
93920,100.0079
93921,99.6529
93922,99.9537
93923,98.4529
93924,99.8172
93925,99.0186
93926,98.7881
93927,97.0646
93928,97.9293
93929,96.8376
93930,98.4532
93931,98.9602
93932,97.7551
93933,98.1636
93934,97.655
93935,97.8657
93936,98.1018
93937,98.0035
93938,98.4898
93939,99.5106
93940,97.6668
93941,100.2001
93942,100.8986
93943,100.8901
93944,100.8793
93945,100.7093
93946,99.2293
93947,99.104
93948,99.8566
93949,98.8991
93950,96.978
93951,95.88869
93952,96.78699
93953,96.8345
93954,99.0274
93955,101.3101
93956,101.0067
93957,104.5394
93958,103.5203
93959,104.0348
93960,105.8263
93961,103.722
93962,102.467
93963,102.6067
93964,105.399
93965,106.2826
93966,105.2371
93967,106.1916
93968,106.9624
93969,105.558
93970,106.0417
93971,107.346
93972,106.7185
93973,106.2551
93974,106.612
93975,106.7334
93976,105.6141
93977,103.0
93978,103.7489
93979,102.0501
93980,101.7838
93981,100.2835
93982,98.96481
93983,100.4255
93984,99.7364
93985,100.7681
93986,100.0665
93987,101.0268
93988,101.4483
93989,103.7142
93990,102.1001
93991,100.0122
93992,101.4824
93993,99.3369
93994,99.71609
93995,98.8748
93996,97.9131
93997,98.5282
93998,100.9897
93999,101.0097
94000,101.7341
94001,100.4728
94002,100.1261
94003,99.8767
94004,99.47411
94005,98.4593
94006,98.0521
94007,99.17751
94008,99.7539
94009,98.7978
94010,100.2921
94011,101.683
94012,100.1003
94013,99.6638
94014,101.1569
94015,98.9044
94016,98.7582
94017,97.7548
94018,98.0499
94019,100.7671
94020,99.0931
94021,99.2486
94022,98.5656
94023,98.7693
94024,99.0688
94025,97.5347
94026,98.1639
94027,98.81281
94028,98.5464
94029,99.8621
94030,99.3358
94031,101.226
94032,101.1756
94033,99.3544
94034,100.3027
94035,99.5675
94036,100.9354
94037,101.0785
94038,101.9379
94039,102.5802
94040,103.9479
94041,103.4881
94042,102.8713
94043,102.1564
94044,99.58829
94045,100.1721
94046,100.752
94047,99.205
94048,99.6294
94049,100.6337
94050,102.0189
94051,101.9489
94052,100.6951
94053,100.2087
94054,101.723
94055,101.3839
94056,99.701
94057,100.1959
94058,100.7413
94059,101.9257
94060,102.7647
94061,101.4878
94062,100.161
94063,101.1778
94064,99.9088
94065,100.5507
94066,101.4226
94067,100.7627
94068,101.2494
94069,100.4324
94070,99.8504
94071,99.3156
94072,99.0986
94073,97.9078
94074,99.4084
94075,99.35619
94076,100.7465
94077,99.0517
94078,97.0106
94079,98.1237
94080,98.7669
94081,97.4291
94082,97.4339
94083,98.7856
94084,97.8972
94085,99.4439
94086,98.7424
94087,98.758
94088,100.2704
94089,100.3074
94090,100.3324
94091,101.0201
94092,102.4121
94093,104.136
94094,102.9712
94095,105.3298
94096,104.4494
94097,105.0351
94098,104.3594
94099,102.9568
94100,102.5429
94101,102.6502
94102,101.9026
94103,102.1689
94104,101.5301
94105,101.5262
94106,100.0385
94107,101.7736
94108,100.2421
94109,100.8408
94110,102.4147
94111,99.85339
94112,98.1661
94113,97.7311
94114,97.9114
94115,95.9245
94116,96.0951
94117,98.47971
94118,100.0379
94119,100.8845
94120,100.6773
94121,99.248
94122,99.7942
94123,97.4715
94124,99.5484
94125,99.91759
94126,99.3048
94127,97.042
94128,95.99471
94129,97.6458
94130,97.4357
94131,96.2882
94132,96.4181
94133,96.6817
94134,96.1487
94135,94.8481
94136,95.6786
94137,96.9157
94138,98.2889
94139,98.7568
94140,98.7591
94141,97.2968
94142,97.6782
94143,97.0394
94144,97.7941
94145,97.5267
94146,99.18929
94147,97.9673
94148,98.96429
94149,101.8284
94150,100.5386
94151,100.5118
94152,101.255
94153,102.1345
94154,100.795
94155,100.9325
94156,99.5078
94157,100.0625
94158,98.4757
94159,97.7836
94160,97.9765
94161,99.0452
94162,99.1104
94163,98.5011
94164,95.82121
94165,96.7882
94166,98.1195
94167,99.6299
94168,99.2596
94169,100.0483
94170,98.6478
94171,99.0789
94172,98.70831
94173,99.0124
94174,99.192
94175,99.3616
94176,100.176
94177,101.0027
94178,99.92879
94179,100.3966
94180,100.5498
94181,99.7398
94182,100.4556
94183,101.3784
94184,100.5357
94185,100.364
94186,99.7087
94187,99.0166
94188,100.2921
94189,99.1042
94190,101.9055
94191,102.339
94192,101.203
94193,101.1062
94194,101.2691
94195,100.8374
94196,101.2795
94197,100.3229
94198,101.9631
94199,103.4511
94200,104.0402
94201,103.9081
94202,104.8249
94203,105.1171
94204,104.4179
94205,104.5351
94206,104.8692
94207,103.2719
94208,102.6698
94209,104.0303
94210,102.5755
94211,100.8046
94212,100.6752
94213,99.77921
94214,99.8189
94215,101.0458
94216,102.5116
94217,103.1859
94218,101.9022
94219,102.8164
94220,100.466
94221,101.1186
94222,101.31
94223,100.6048
94224,101.649
94225,101.4825
94226,101.8558
94227,99.9924
94228,101.1127
94229,99.0435
94230,97.9882
94231,100.056
94232,102.4233
94233,102.0215
94234,101.3692
94235,100.653
94236,100.834
94237,99.3471
94238,99.7897
94239,99.0301
94240,98.8633
94241,99.9667
94242,99.7772
94243,98.3424
94244,97.567
94245,97.0006
94246,94.49911
94247,95.9591
94248,96.424
94249,99.24879
94250,100.8418
94251,101.3964
94252,103.4611
94253,102.5973
94254,103.7362
94255,100.7532
94256,100.6897
94257,101.613
94258,101.2057
94259,102.9172
94260,102.0307
94261,99.9707
94262,102.7778
94263,102.5125
94264,102.71
94265,103.6251
94266,101.3295
94267,100.7064
94268,101.8882
94269,101.0955
94270,97.7132
94271,98.6761
94272,97.7254
94273,99.0297
94274,99.36031
94275,97.3353
94276,98.9352
94277,99.2659
94278,98.0488
94279,99.3557
94280,98.4938
94281,97.8
94282,98.6349
94283,100.3809
94284,99.8913
94285,101.1936
94286,102.0555
94287,100.2939
94288,97.7759
94289,98.3055
94290,98.2584
94291,98.8542
94292,101.0233
94293,102.7496
94294,101.4014
94295,99.9893
94296,98.70351
94297,98.58331
94298,98.8224
94299,99.5408
94300,99.0032
94301,100.0567
94302,99.0565
94303,98.9046
94304,99.5312
94305,98.7103
94306,98.3432
94307,98.4869
94308,99.0735
94309,99.3877
94310,98.7439
94311,99.5872
94312,99.5281
94313,100.7553
94314,101.8915
94315,101.5136
94316,103.1481
94317,102.5659
94318,102.7674
94319,102.557
94320,100.3826
94321,99.9992
94322,98.9191
94323,98.2363
94324,97.6598
94325,97.41199
94326,95.9175
94327,95.1451
94328,94.89391
94329,96.0297
94330,95.6015
94331,96.07619
94332,95.091
94333,95.6766
94334,96.06129
94335,96.90491
94336,96.3529
94337,98.7808
94338,99.2471
94339,99.4796
94340,99.3962
94341,98.4866
94342,99.1684
94343,97.9401
94344,97.1467
94345,98.5197
94346,99.725
94347,101.0856
94348,101.8705
94349,99.6583
94350,100.5283
94351,100.1674
94352,99.6655
94353,97.3667
94354,97.7683
94355,97.3297
94356,98.1567
94357,98.65041
94358,98.1391
94359,99.6008
94360,100.8418
94361,100.8943
94362,100.7927
94363,99.4346
94364,99.5709
94365,101.4653
94366,100.3029
94367,102.9509
94368,100.2137
94369,99.6404
94370,99.6511
94371,98.1108
94372,98.33981
94373,98.4605
94374,98.9813
94375,100.4915
94376,100.2686
94377,100.1419
94378,98.46799
94379,98.9718
94380,98.4901
94381,99.8171
94382,101.7635
94383,100.6098
94384,98.8329
94385,97.7588
94386,99.1313
94387,100.7608
94388,100.1209
94389,99.7455
94390,98.31509
94391,99.20831
94392,99.75671
94393,100.5308
94394,101.4133
94395,101.1032
94396,100.9868
94397,102.371
94398,103.5383
94399,102.0179
94400,99.2543
94401,100.5323
94402,99.3748
94403,99.9527
94404,100.6879
94405,100.2068
94406,101.1304
94407,102.2727
94408,103.8388
94409,104.8847
94410,102.3011
94411,103.5021
94412,102.8094
94413,102.8015
94414,100.1434
94415,101.4309
94416,100.4656
94417,99.4426
94418,100.2281
94419,100.6262
94420,100.8207
94421,100.1734
94422,98.6067
94423,98.3229
94424,99.5225
94425,97.3352
94426,96.517
94427,97.5207
94428,99.6155
94429,98.5979
94430,98.0346
94431,98.1149
94432,98.1193
94433,100.3292
94434,100.1717
94435,99.2461
94436,99.6881
94437,99.152
94438,99.395
94439,100.1132
94440,101.7212
94441,102.7583
94442,103.1139
94443,104.6461
94444,103.1838
94445,101.0471
94446,100.2296
94447,98.0995
94448,97.7074
94449,98.5429
94450,99.4157
94451,100.4816
94452,100.384
94453,100.7464
94454,98.9986
94455,97.2344
94456,97.1721
94457,96.8092
94458,97.6702
94459,97.50311
94460,96.2393
94461,96.6039
